Sentiment	PhraseId
2	165681
2	165682
2	165683
2	165684
3	165685
3	165686
3	165687
1	165688
1	165689
1	165690
1	165691
1	165692
1	165693
2	165694
2	165695
2	165696
2	165697
2	165698
2	165699
2	165700
2	165701
2	165702
2	165703
2	165704
2	165705
0	165706
0	165707
1	165708
1	165709
2	165710
2	165711
2	165712
1	165713
1	165714
2	165715
2	165716
1	165717
2	165718
2	165719
2	165720
2	165721
2	165722
2	165723
2	165724
2	165725
2	165726
2	165727
2	165728
1	165729
2	165730
2	165731
2	165732
2	165733
2	165734
1	165735
2	165736
1	165737
1	165738
2	165739
2	165740
2	165741
2	165742
2	165743
2	165744
1	165745
2	165746
2	165747
3	165748
3	165749
2	165750
2	165751
2	165752
2	165753
0	165754
1	165755
1	165756
1	165757
2	165758
2	165759
2	165760
1	165761
2	165762
1	165763
1	165764
2	165765
2	165766
2	165767
2	165768
1	165769
1	165770
1	165771
1	165772
2	165773
2	165774
2	165775
2	165776
3	165777
3	165778
2	165779
2	165780
2	165781
2	165782
3	165783
3	165784
2	165785
2	165786
2	165787
3	165788
2	165789
0	165790
2	165791
2	165792
2	165793
2	165794
3	165795
2	165796
2	165797
2	165798
3	165799
3	165800
0	165801
0	165802
0	165803
0	165804
0	165805
1	165806
2	165807
1	165808
1	165809
1	165810
2	165811
1	165812
1	165813
2	165814
1	165815
2	165816
2	165817
2	165818
1	165819
2	165820
0	165821
2	165822
2	165823
2	165824
2	165825
2	165826
2	165827
2	165828
3	165829
3	165830
3	165831
3	165832
3	165833
3	165834
0	165835
0	165836
1	165837
2	165838
2	165839
2	165840
2	165841
1	165842
1	165843
2	165844
2	165845
1	165846
1	165847
1	165848
2	165849
2	165850
2	165851
2	165852
2	165853
2	165854
2	165855
2	165856
2	165857
2	165858
2	165859
2	165860
2	165861
3	165862
3	165863
3	165864
3	165865
3	165866
3	165867
2	165868
2	165869
2	165870
2	165871
2	165872
2	165873
2	165874
2	165875
2	165876
2	165877
4	165878
4	165879
4	165880
4	165881
4	165882
4	165883
4	165884
4	165885
4	165886
3	165887
3	165888
2	165889
2	165890
3	165891
2	165892
2	165893
2	165894
2	165895
3	165896
2	165897
3	165898
2	165899
2	165900
2	165901
2	165902
2	165903
2	165904
2	165905
1	165906
1	165907
1	165908
1	165909
1	165910
1	165911
2	165912
3	165913
4	165914
2	165915
2	165916
2	165917
2	165918
2	165919
2	165920
2	165921
2	165922
2	165923
2	165924
2	165925
2	165926
2	165927
2	165928
2	165929
2	165930
2	165931
2	165932
2	165933
1	165934
1	165935
3	165936
1	165937
1	165938
1	165939
2	165940
2	165941
3	165942
2	165943
2	165944
2	165945
2	165946
2	165947
3	165948
3	165949
2	165950
2	165951
2	165952
2	165953
2	165954
2	165955
2	165956
2	165957
2	165958
2	165959
2	165960
2	165961
2	165962
2	165963
2	165964
2	165965
2	165966
2	165967
2	165968
2	165969
2	165970
2	165971
2	165972
2	165973
2	165974
2	165975
2	165976
2	165977
2	165978
2	165979
2	165980
2	165981
2	165982
2	165983
2	165984
2	165985
2	165986
2	165987
3	165988
2	165989
2	165990
3	165991
3	165992
2	165993
2	165994
1	165995
2	165996
3	165997
3	165998
2	165999
2	166000
2	166001
2	166002
2	166003
2	166004
1	166005
2	166006
2	166007
2	166008
3	166009
3	166010
3	166011
2	166012
3	166013
2	166014
3	166015
3	166016
2	166017
2	166018
3	166019
3	166020
2	166021
2	166022
2	166023
2	166024
2	166025
2	166026
2	166027
2	166028
2	166029
2	166030
3	166031
3	166032
3	166033
3	166034
2	166035
2	166036
3	166037
3	166038
2	166039
3	166040
3	166041
3	166042
3	166043
3	166044
3	166045
3	166046
3	166047
3	166048
3	166049
3	166050
2	166051
2	166052
2	166053
2	166054
2	166055
0	166056
1	166057
1	166058
2	166059
2	166060
2	166061
2	166062
2	166063
2	166064
2	166065
2	166066
2	166067
2	166068
3	166069
3	166070
3	166071
3	166072
2	166073
2	166074
2	166075
2	166076
2	166077
2	166078
2	166079
2	166080
2	166081
2	166082
2	166083
3	166084
1	166085
1	166086
2	166087
2	166088
2	166089
2	166090
2	166091
2	166092
2	166093
2	166094
2	166095
2	166096
2	166097
2	166098
2	166099
2	166100
3	166101
2	166102
2	166103
1	166104
2	166105
2	166106
2	166107
2	166108
1	166109
1	166110
2	166111
2	166112
2	166113
2	166114
2	166115
2	166116
2	166117
2	166118
3	166119
3	166120
3	166121
2	166122
2	166123
2	166124
2	166125
3	166126
2	166127
2	166128
2	166129
2	166130
2	166131
2	166132
2	166133
2	166134
2	166135
2	166136
2	166137
3	166138
2	166139
2	166140
2	166141
4	166142
3	166143
4	166144
4	166145
3	166146
3	166147
2	166148
4	166149
4	166150
4	166151
2	166152
2	166153
2	166154
2	166155
2	166156
2	166157
2	166158
2	166159
3	166160
2	166161
2	166162
2	166163
4	166164
2	166165
2	166166
2	166167
2	166168
2	166169
3	166170
3	166171
3	166172
3	166173
3	166174
3	166175
3	166176
2	166177
2	166178
2	166179
2	166180
3	166181
3	166182
3	166183
3	166184
3	166185
3	166186
3	166187
3	166188
3	166189
2	166190
2	166191
2	166192
2	166193
2	166194
2	166195
2	166196
2	166197
2	166198
2	166199
2	166200
2	166201
2	166202
2	166203
2	166204
1	166205
2	166206
1	166207
1	166208
2	166209
1	166210
1	166211
1	166212
2	166213
1	166214
2	166215
2	166216
2	166217
2	166218
1	166219
3	166220
3	166221
1	166222
1	166223
1	166224
2	166225
2	166226
1	166227
1	166228
4	166229
4	166230
2	166231
2	166232
3	166233
2	166234
2	166235
2	166236
3	166237
3	166238
2	166239
2	166240
0	166241
0	166242
1	166243
2	166244
2	166245
2	166246
2	166247
1	166248
2	166249
2	166250
2	166251
0	166252
2	166253
2	166254
2	166255
2	166256
0	166257
0	166258
2	166259
2	166260
2	166261
0	166262
0	166263
0	166264
0	166265
0	166266
0	166267
0	166268
0	166269
0	166270
0	166271
0	166272
1	166273
0	166274
0	166275
1	166276
1	166277
2	166278
2	166279
2	166280
2	166281
2	166282
2	166283
2	166284
2	166285
2	166286
1	166287
3	166288
3	166289
3	166290
1	166291
0	166292
0	166293
2	166294
2	166295
2	166296
2	166297
2	166298
2	166299
2	166300
3	166301
1	166302
1	166303
2	166304
1	166305
2	166306
2	166307
2	166308
2	166309
1	166310
2	166311
1	166312
1	166313
1	166314
2	166315
1	166316
1	166317
3	166318
2	166319
2	166320
1	166321
2	166322
2	166323
3	166324
1	166325
2	166326
2	166327
2	166328
2	166329
0	166330
0	166331
1	166332
2	166333
2	166334
2	166335
2	166336
2	166337
3	166338
3	166339
2	166340
1	166341
2	166342
2	166343
2	166344
3	166345
2	166346
3	166347
3	166348
2	166349
2	166350
2	166351
2	166352
2	166353
2	166354
2	166355
2	166356
3	166357
3	166358
2	166359
3	166360
2	166361
3	166362
3	166363
3	166364
3	166365
2	166366
1	166367
1	166368
1	166369
1	166370
1	166371
2	166372
2	166373
2	166374
2	166375
3	166376
2	166377
2	166378
2	166379
2	166380
2	166381
2	166382
2	166383
2	166384
2	166385
2	166386
2	166387
2	166388
1	166389
1	166390
1	166391
1	166392
1	166393
1	166394
2	166395
2	166396
2	166397
1	166398
1	166399
1	166400
2	166401
2	166402
1	166403
1	166404
1	166405
1	166406
2	166407
2	166408
3	166409
1	166410
1	166411
1	166412
0	166413
0	166414
2	166415
1	166416
1	166417
1	166418
2	166419
2	166420
3	166421
3	166422
2	166423
2	166424
2	166425
1	166426
1	166427
2	166428
1	166429
2	166430
2	166431
2	166432
2	166433
2	166434
2	166435
2	166436
2	166437
2	166438
1	166439
1	166440
2	166441
2	166442
2	166443
2	166444
2	166445
1	166446
1	166447
1	166448
2	166449
2	166450
2	166451
3	166452
3	166453
3	166454
3	166455
3	166456
3	166457
3	166458
3	166459
3	166460
2	166461
3	166462
3	166463
2	166464
2	166465
2	166466
1	166467
2	166468
2	166469
2	166470
2	166471
1	166472
1	166473
2	166474
2	166475
2	166476
3	166477
2	166478
2	166479
2	166480
2	166481
2	166482
3	166483
3	166484
3	166485
3	166486
2	166487
2	166488
2	166489
2	166490
2	166491
2	166492
2	166493
2	166494
2	166495
2	166496
2	166497
1	166498
1	166499
1	166500
1	166501
2	166502
2	166503
1	166504
0	166505
2	166506
3	166507
3	166508
3	166509
2	166510
1	166511
1	166512
2	166513
2	166514
2	166515
1	166516
4	166517
4	166518
2	166519
3	166520
4	166521
4	166522
2	166523
2	166524
2	166525
2	166526
2	166527
2	166528
2	166529
2	166530
2	166531
2	166532
2	166533
2	166534
2	166535
2	166536
2	166537
2	166538
2	166539
2	166540
4	166541
4	166542
4	166543
4	166544
3	166545
3	166546
3	166547
2	166548
2	166549
2	166550
2	166551
2	166552
2	166553
3	166554
2	166555
3	166556
3	166557
3	166558
3	166559
3	166560
3	166561
3	166562
2	166563
2	166564
2	166565
2	166566
2	166567
2	166568
2	166569
3	166570
3	166571
2	166572
3	166573
3	166574
3	166575
3	166576
3	166577
2	166578
2	166579
2	166580
3	166581
3	166582
3	166583
3	166584
2	166585
2	166586
1	166587
1	166588
3	166589
2	166590
3	166591
3	166592
2	166593
3	166594
3	166595
2	166596
2	166597
2	166598
2	166599
2	166600
3	166601
3	166602
2	166603
3	166604
2	166605
2	166606
0	166607
0	166608
1	166609
1	166610
1	166611
1	166612
1	166613
1	166614
1	166615
2	166616
2	166617
2	166618
2	166619
2	166620
2	166621
2	166622
2	166623
2	166624
3	166625
0	166626
0	166627
0	166628
0	166629
0	166630
1	166631
1	166632
2	166633
0	166634
0	166635
1	166636
1	166637
2	166638
2	166639
2	166640
2	166641
2	166642
0	166643
0	166644
0	166645
0	166646
1	166647
1	166648
1	166649
2	166650
0	166651
2	166652
1	166653
1	166654
2	166655
0	166656
0	166657
1	166658
2	166659
2	166660
2	166661
2	166662
2	166663
2	166664
0	166665
0	166666
0	166667
0	166668
0	166669
2	166670
2	166671
2	166672
2	166673
2	166674
2	166675
2	166676
2	166677
2	166678
2	166679
2	166680
2	166681
2	166682
2	166683
2	166684
2	166685
2	166686
2	166687
2	166688
2	166689
2	166690
2	166691
2	166692
2	166693
3	166694
2	166695
2	166696
2	166697
2	166698
2	166699
2	166700
2	166701
2	166702
2	166703
3	166704
3	166705
2	166706
2	166707
2	166708
2	166709
2	166710
2	166711
2	166712
2	166713
2	166714
2	166715
2	166716
3	166717
3	166718
2	166719
2	166720
2	166721
2	166722
2	166723
2	166724
2	166725
2	166726
2	166727
2	166728
2	166729
2	166730
2	166731
2	166732
2	166733
2	166734
2	166735
2	166736
1	166737
2	166738
2	166739
2	166740
2	166741
3	166742
2	166743
2	166744
2	166745
1	166746
2	166747
2	166748
1	166749
2	166750
2	166751
2	166752
2	166753
2	166754
2	166755
1	166756
1	166757
1	166758
1	166759
1	166760
1	166761
1	166762
2	166763
3	166764
3	166765
2	166766
2	166767
2	166768
3	166769
3	166770
3	166771
3	166772
3	166773
3	166774
2	166775
2	166776
2	166777
2	166778
1	166779
1	166780
2	166781
2	166782
2	166783
2	166784
2	166785
2	166786
2	166787
2	166788
2	166789
2	166790
2	166791
3	166792
3	166793
3	166794
3	166795
2	166796
3	166797
3	166798
3	166799
3	166800
4	166801
2	166802
2	166803
3	166804
1	166805
2	166806
2	166807
2	166808
3	166809
3	166810
2	166811
2	166812
2	166813
2	166814
3	166815
3	166816
2	166817
3	166818
3	166819
2	166820
1	166821
2	166822
3	166823
3	166824
4	166825
2	166826
2	166827
2	166828
2	166829
2	166830
2	166831
2	166832
2	166833
3	166834
3	166835
1	166836
2	166837
1	166838
2	166839
2	166840
2	166841
2	166842
2	166843
2	166844
2	166845
2	166846
2	166847
3	166848
3	166849
3	166850
3	166851
2	166852
2	166853
1	166854
1	166855
1	166856
1	166857
1	166858
1	166859
3	166860
2	166861
2	166862
1	166863
1	166864
1	166865
1	166866
1	166867
1	166868
1	166869
1	166870
1	166871
1	166872
1	166873
2	166874
2	166875
1	166876
1	166877
1	166878
0	166879
0	166880
2	166881
2	166882
0	166883
0	166884
2	166885
1	166886
2	166887
2	166888
2	166889
1	166890
2	166891
2	166892
2	166893
1	166894
0	166895
1	166896
1	166897
2	166898
2	166899
1	166900
1	166901
1	166902
1	166903
1	166904
2	166905
2	166906
3	166907
3	166908
3	166909
2	166910
4	166911
4	166912
3	166913
2	166914
4	166915
3	166916
3	166917
2	166918
2	166919
2	166920
3	166921
3	166922
3	166923
2	166924
3	166925
3	166926
3	166927
3	166928
3	166929
0	166930
1	166931
1	166932
1	166933
1	166934
2	166935
2	166936
0	166937
0	166938
3	166939
1	166940
3	166941
2	166942
2	166943
1	166944
2	166945
2	166946
2	166947
2	166948
2	166949
2	166950
2	166951
2	166952
2	166953
2	166954
2	166955
2	166956
3	166957
1	166958
1	166959
2	166960
4	166961
4	166962
2	166963
2	166964
2	166965
2	166966
1	166967
2	166968
2	166969
2	166970
2	166971
2	166972
2	166973
2	166974
2	166975
4	166976
4	166977
2	166978
2	166979
2	166980
2	166981
2	166982
2	166983
2	166984
2	166985
4	166986
4	166987
4	166988
4	166989
2	166990
0	166991
2	166992
1	166993
2	166994
1	166995
1	166996
2	166997
2	166998
2	166999
2	167000
2	167001
2	167002
0	167003
0	167004
0	167005
0	167006
0	167007
0	167008
1	167009
1	167010
2	167011
2	167012
1	167013
2	167014
2	167015
3	167016
3	167017
3	167018
3	167019
3	167020
2	167021
4	167022
4	167023
3	167024
3	167025
3	167026
2	167027
2	167028
3	167029
3	167030
2	167031
3	167032
3	167033
3	167034
2	167035
2	167036
2	167037
2	167038
2	167039
2	167040
2	167041
2	167042
2	167043
2	167044
2	167045
2	167046
0	167047
0	167048
0	167049
0	167050
1	167051
2	167052
2	167053
2	167054
3	167055
3	167056
4	167057
2	167058
2	167059
2	167060
2	167061
2	167062
2	167063
2	167064
1	167065
3	167066
1	167067
1	167068
1	167069
1	167070
1	167071
1	167072
1	167073
2	167074
2	167075
2	167076
2	167077
2	167078
2	167079
2	167080
2	167081
2	167082
2	167083
2	167084
2	167085
2	167086
2	167087
2	167088
2	167089
2	167090
2	167091
2	167092
2	167093
3	167094
3	167095
2	167096
3	167097
2	167098
2	167099
3	167100
2	167101
3	167102
2	167103
2	167104
2	167105
2	167106
2	167107
2	167108
2	167109
2	167110
2	167111
0	167112
1	167113
2	167114
2	167115
2	167116
2	167117
1	167118
1	167119
1	167120
1	167121
1	167122
1	167123
1	167124
1	167125
1	167126
1	167127
2	167128
0	167129
0	167130
1	167131
1	167132
1	167133
2	167134
2	167135
1	167136
3	167137
3	167138
3	167139
2	167140
2	167141
3	167142
3	167143
2	167144
2	167145
0	167146
0	167147
0	167148
0	167149
2	167150
2	167151
0	167152
2	167153
0	167154
0	167155
1	167156
1	167157
1	167158
1	167159
1	167160
1	167161
1	167162
2	167163
2	167164
1	167165
2	167166
2	167167
2	167168
2	167169
3	167170
0	167171
0	167172
1	167173
1	167174
1	167175
1	167176
2	167177
3	167178
3	167179
3	167180
3	167181
3	167182
3	167183
3	167184
3	167185
3	167186
3	167187
3	167188
2	167189
1	167190
1	167191
1	167192
1	167193
1	167194
1	167195
1	167196
1	167197
1	167198
2	167199
2	167200
2	167201
2	167202
2	167203
3	167204
3	167205
3	167206
3	167207
2	167208
0	167209
4	167210
3	167211
3	167212
2	167213
2	167214
2	167215
2	167216
3	167217
3	167218
3	167219
3	167220
3	167221
3	167222
3	167223
3	167224
3	167225
3	167226
2	167227
2	167228
3	167229
3	167230
1	167231
2	167232
2	167233
2	167234
2	167235
2	167236
2	167237
2	167238
2	167239
2	167240
2	167241
2	167242
2	167243
2	167244
3	167245
3	167246
3	167247
2	167248
3	167249
3	167250
3	167251
3	167252
2	167253
2	167254
3	167255
2	167256
2	167257
2	167258
2	167259
2	167260
2	167261
2	167262
2	167263
2	167264
3	167265
3	167266
3	167267
3	167268
2	167269
2	167270
3	167271
3	167272
3	167273
1	167274
1	167275
1	167276
1	167277
2	167278
1	167279
1	167280
1	167281
2	167282
2	167283
2	167284
4	167285
4	167286
4	167287
4	167288
4	167289
2	167290
3	167291
3	167292
0	167293
1	167294
1	167295
1	167296
2	167297
1	167298
1	167299
2	167300
2	167301
2	167302
2	167303
2	167304
3	167305
3	167306
2	167307
2	167308
2	167309
2	167310
2	167311
2	167312
2	167313
2	167314
2	167315
2	167316
2	167317
2	167318
1	167319
1	167320
1	167321
2	167322
2	167323
2	167324
2	167325
2	167326
2	167327
2	167328
2	167329
2	167330
2	167331
2	167332
2	167333
2	167334
2	167335
0	167336
1	167337
1	167338
1	167339
1	167340
1	167341
1	167342
1	167343
1	167344
3	167345
2	167346
2	167347
3	167348
0	167349
0	167350
0	167351
0	167352
0	167353
2	167354
0	167355
0	167356
0	167357
3	167358
2	167359
2	167360
2	167361
2	167362
3	167363
2	167364
2	167365
2	167366
2	167367
3	167368
3	167369
3	167370
3	167371
2	167372
1	167373
2	167374
3	167375
2	167376
2	167377
3	167378
3	167379
3	167380
2	167381
2	167382
2	167383
1	167384
1	167385
2	167386
1	167387
1	167388
1	167389
2	167390
2	167391
2	167392
2	167393
2	167394
2	167395
1	167396
2	167397
2	167398
2	167399
2	167400
2	167401
2	167402
2	167403
2	167404
3	167405
3	167406
2	167407
2	167408
3	167409
2	167410
2	167411
2	167412
2	167413
2	167414
3	167415
3	167416
3	167417
2	167418
2	167419
2	167420
3	167421
3	167422
2	167423
1	167424
2	167425
2	167426
2	167427
2	167428
2	167429
3	167430
3	167431
3	167432
1	167433
1	167434
2	167435
2	167436
2	167437
2	167438
2	167439
2	167440
2	167441
2	167442
2	167443
2	167444
2	167445
2	167446
3	167447
3	167448
3	167449
2	167450
2	167451
2	167452
2	167453
1	167454
1	167455
2	167456
2	167457
2	167458
0	167459
0	167460
0	167461
2	167462
2	167463
2	167464
2	167465
2	167466
3	167467
3	167468
3	167469
2	167470
3	167471
2	167472
2	167473
3	167474
3	167475
3	167476
3	167477
3	167478
2	167479
1	167480
1	167481
1	167482
1	167483
1	167484
3	167485
2	167486
2	167487
3	167488
3	167489
2	167490
2	167491
2	167492
1	167493
1	167494
2	167495
2	167496
2	167497
2	167498
3	167499
0	167500
0	167501
1	167502
1	167503
1	167504
3	167505
3	167506
3	167507
3	167508
3	167509
2	167510
2	167511
2	167512
2	167513
2	167514
3	167515
2	167516
2	167517
2	167518
2	167519
2	167520
2	167521
2	167522
2	167523
2	167524
0	167525
2	167526
0	167527
1	167528
1	167529
1	167530
1	167531
1	167532
1	167533
2	167534
2	167535
2	167536
2	167537
2	167538
3	167539
2	167540
2	167541
2	167542
2	167543
2	167544
2	167545
2	167546
2	167547
1	167548
1	167549
1	167550
1	167551
2	167552
2	167553
2	167554
2	167555
2	167556
1	167557
1	167558
1	167559
1	167560
2	167561
3	167562
3	167563
3	167564
1	167565
1	167566
2	167567
2	167568
2	167569
2	167570
2	167571
2	167572
2	167573
1	167574
1	167575
1	167576
1	167577
2	167578
1	167579
2	167580
2	167581
1	167582
1	167583
2	167584
2	167585
2	167586
2	167587
2	167588
3	167589
2	167590
2	167591
2	167592
2	167593
3	167594
3	167595
3	167596
3	167597
3	167598
3	167599
3	167600
3	167601
2	167602
2	167603
3	167604
3	167605
2	167606
2	167607
4	167608
4	167609
2	167610
4	167611
4	167612
3	167613
2	167614
2	167615
2	167616
2	167617
2	167618
2	167619
2	167620
2	167621
2	167622
2	167623
1	167624
2	167625
2	167626
2	167627
2	167628
2	167629
1	167630
1	167631
1	167632
1	167633
1	167634
2	167635
2	167636
2	167637
2	167638
2	167639
1	167640
1	167641
1	167642
2	167643
2	167644
2	167645
3	167646
3	167647
2	167648
1	167649
1	167650
1	167651
1	167652
2	167653
1	167654
1	167655
1	167656
2	167657
2	167658
1	167659
3	167660
3	167661
3	167662
2	167663
2	167664
2	167665
2	167666
2	167667
2	167668
2	167669
1	167670
1	167671
3	167672
2	167673
2	167674
2	167675
3	167676
1	167677
2	167678
0	167679
0	167680
0	167681
1	167682
1	167683
1	167684
1	167685
1	167686
2	167687
2	167688
1	167689
2	167690
0	167691
0	167692
0	167693
0	167694
0	167695
3	167696
2	167697
2	167698
2	167699
2	167700
2	167701
2	167702
2	167703
2	167704
2	167705
2	167706
3	167707
3	167708
1	167709
2	167710
2	167711
2	167712
2	167713
2	167714
3	167715
3	167716
2	167717
3	167718
3	167719
2	167720
2	167721
2	167722
2	167723
2	167724
3	167725
4	167726
1	167727
2	167728
1	167729
2	167730
1	167731
2	167732
4	167733
3	167734
3	167735
2	167736
3	167737
3	167738
3	167739
3	167740
2	167741
2	167742
2	167743
2	167744
3	167745
3	167746
2	167747
2	167748
2	167749
2	167750
2	167751
2	167752
1	167753
2	167754
1	167755
2	167756
1	167757
1	167758
2	167759
2	167760
2	167761
2	167762
2	167763
3	167764
3	167765
2	167766
2	167767
2	167768
2	167769
2	167770
2	167771
2	167772
3	167773
2	167774
2	167775
2	167776
2	167777
3	167778
3	167779
2	167780
3	167781
3	167782
3	167783
3	167784
2	167785
2	167786
2	167787
3	167788
3	167789
3	167790
0	167791
1	167792
1	167793
2	167794
3	167795
3	167796
3	167797
3	167798
2	167799
1	167800
1	167801
2	167802
2	167803
2	167804
2	167805
2	167806
2	167807
2	167808
2	167809
1	167810
1	167811
1	167812
1	167813
0	167814
2	167815
2	167816
1	167817
3	167818
2	167819
2	167820
2	167821
2	167822
1	167823
1	167824
2	167825
2	167826
3	167827
2	167828
1	167829
1	167830
3	167831
1	167832
1	167833
1	167834
2	167835
2	167836
2	167837
2	167838
2	167839
3	167840
2	167841
4	167842
4	167843
3	167844
3	167845
3	167846
3	167847
3	167848
3	167849
3	167850
3	167851
2	167852
3	167853
1	167854
2	167855
2	167856
2	167857
2	167858
2	167859
2	167860
2	167861
2	167862
2	167863
2	167864
2	167865
2	167866
2	167867
2	167868
3	167869
3	167870
3	167871
3	167872
3	167873
3	167874
2	167875
3	167876
3	167877
3	167878
3	167879
3	167880
3	167881
2	167882
3	167883
2	167884
2	167885
1	167886
0	167887
1	167888
0	167889
1	167890
1	167891
1	167892
2	167893
2	167894
2	167895
2	167896
2	167897
1	167898
1	167899
1	167900
1	167901
1	167902
1	167903
1	167904
2	167905
2	167906
3	167907
3	167908
1	167909
1	167910
1	167911
2	167912
3	167913
2	167914
2	167915
3	167916
3	167917
3	167918
2	167919
2	167920
2	167921
3	167922
3	167923
3	167924
2	167925
2	167926
2	167927
2	167928
2	167929
2	167930
2	167931
2	167932
2	167933
2	167934
2	167935
1	167936
1	167937
1	167938
1	167939
1	167940
2	167941
2	167942
2	167943
2	167944
2	167945
2	167946
2	167947
1	167948
1	167949
3	167950
2	167951
3	167952
4	167953
3	167954
3	167955
3	167956
1	167957
1	167958
1	167959
1	167960
2	167961
1	167962
1	167963
1	167964
2	167965
1	167966
1	167967
1	167968
3	167969
3	167970
3	167971
1	167972
1	167973
1	167974
1	167975
1	167976
2	167977
4	167978
3	167979
3	167980
3	167981
3	167982
3	167983
2	167984
3	167985
3	167986
3	167987
2	167988
3	167989
3	167990
2	167991
2	167992
3	167993
3	167994
3	167995
3	167996
0	167997
1	167998
2	167999
2	168000
2	168001
1	168002
1	168003
1	168004
1	168005
1	168006
1	168007
1	168008
3	168009
2	168010
2	168011
1	168012
1	168013
1	168014
2	168015
2	168016
1	168017
1	168018
2	168019
2	168020
2	168021
2	168022
2	168023
2	168024
3	168025
3	168026
3	168027
3	168028
3	168029
3	168030
0	168031
0	168032
0	168033
0	168034
0	168035
0	168036
1	168037
0	168038
0	168039
0	168040
0	168041
0	168042
2	168043
2	168044
2	168045
3	168046
2	168047
2	168048
2	168049
2	168050
2	168051
1	168052
1	168053
2	168054
2	168055
2	168056
2	168057
2	168058
2	168059
2	168060
2	168061
2	168062
2	168063
2	168064
3	168065
3	168066
4	168067
3	168068
3	168069
3	168070
2	168071
2	168072
2	168073
2	168074
2	168075
2	168076
2	168077
2	168078
2	168079
2	168080
2	168081
2	168082
2	168083
3	168084
2	168085
3	168086
2	168087
3	168088
3	168089
3	168090
3	168091
3	168092
2	168093
2	168094
2	168095
3	168096
2	168097
2	168098
1	168099
2	168100
3	168101
3	168102
1	168103
1	168104
1	168105
2	168106
2	168107
2	168108
2	168109
2	168110
2	168111
2	168112
2	168113
2	168114
2	168115
2	168116
2	168117
0	168118
2	168119
1	168120
1	168121
1	168122
1	168123
1	168124
2	168125
2	168126
1	168127
1	168128
2	168129
1	168130
0	168131
2	168132
0	168133
0	168134
2	168135
4	168136
4	168137
4	168138
4	168139
4	168140
4	168141
4	168142
2	168143
2	168144
3	168145
3	168146
3	168147
3	168148
3	168149
2	168150
3	168151
3	168152
3	168153
3	168154
3	168155
3	168156
3	168157
3	168158
2	168159
2	168160
2	168161
0	168162
0	168163
2	168164
2	168165
2	168166
2	168167
0	168168
0	168169
1	168170
3	168171
3	168172
2	168173
2	168174
1	168175
2	168176
2	168177
2	168178
2	168179
2	168180
2	168181
1	168182
1	168183
1	168184
1	168185
2	168186
4	168187
3	168188
3	168189
3	168190
3	168191
3	168192
3	168193
3	168194
3	168195
4	168196
4	168197
4	168198
2	168199
2	168200
4	168201
3	168202
3	168203
3	168204
2	168205
2	168206
2	168207
1	168208
0	168209
2	168210
1	168211
1	168212
3	168213
3	168214
1	168215
2	168216
2	168217
3	168218
2	168219
2	168220
3	168221
3	168222
3	168223
2	168224
2	168225
3	168226
3	168227
3	168228
3	168229
2	168230
2	168231
2	168232
1	168233
1	168234
0	168235
0	168236
1	168237
1	168238
1	168239
2	168240
2	168241
2	168242
1	168243
1	168244
1	168245
2	168246
1	168247
1	168248
1	168249
1	168250
1	168251
2	168252
2	168253
3	168254
3	168255
3	168256
3	168257
2	168258
2	168259
2	168260
2	168261
3	168262
3	168263
2	168264
2	168265
2	168266
2	168267
2	168268
2	168269
2	168270
2	168271
2	168272
2	168273
2	168274
2	168275
1	168276
1	168277
2	168278
2	168279
2	168280
2	168281
2	168282
2	168283
3	168284
3	168285
2	168286
2	168287
4	168288
4	168289
2	168290
2	168291
4	168292
2	168293
4	168294
2	168295
2	168296
1	168297
1	168298
3	168299
1	168300
1	168301
1	168302
1	168303
1	168304
1	168305
1	168306
1	168307
1	168308
2	168309
4	168310
2	168311
4	168312
4	168313
4	168314
3	168315
1	168316
3	168317
3	168318
3	168319
3	168320
3	168321
2	168322
3	168323
3	168324
3	168325
3	168326
2	168327
2	168328
2	168329
2	168330
1	168331
1	168332
1	168333
1	168334
2	168335
1	168336
1	168337
1	168338
1	168339
1	168340
1	168341
1	168342
2	168343
1	168344
1	168345
2	168346
1	168347
1	168348
1	168349
3	168350
3	168351
2	168352
2	168353
2	168354
2	168355
2	168356
2	168357
2	168358
3	168359
2	168360
2	168361
2	168362
2	168363
2	168364
2	168365
2	168366
2	168367
2	168368
3	168369
3	168370
3	168371
3	168372
3	168373
3	168374
3	168375
3	168376
1	168377
2	168378
2	168379
2	168380
1	168381
3	168382
3	168383
3	168384
3	168385
2	168386
2	168387
2	168388
2	168389
2	168390
2	168391
2	168392
2	168393
3	168394
3	168395
2	168396
2	168397
2	168398
1	168399
2	168400
2	168401
1	168402
1	168403
1	168404
1	168405
2	168406
2	168407
2	168408
2	168409
1	168410
1	168411
1	168412
1	168413
1	168414
1	168415
2	168416
1	168417
2	168418
2	168419
4	168420
4	168421
4	168422
3	168423
4	168424
2	168425
2	168426
2	168427
3	168428
3	168429
2	168430
3	168431
3	168432
3	168433
3	168434
3	168435
4	168436
4	168437
3	168438
3	168439
2	168440
0	168441
0	168442
0	168443
1	168444
1	168445
1	168446
1	168447
0	168448
0	168449
1	168450
1	168451
1	168452
1	168453
1	168454
1	168455
4	168456
1	168457
1	168458
1	168459
2	168460
2	168461
2	168462
4	168463
4	168464
4	168465
4	168466
4	168467
1	168468
2	168469
2	168470
2	168471
2	168472
1	168473
1	168474
1	168475
1	168476
1	168477
